ID,Customer_ID,Order_Date,Order_Month,Order_Quarter,Warehouse_Block,Shipment_Mode,Product_Category,Product_Importance,Gender,Weight_gms,Product_Cost,Discount,Customer_Rating,Customer_Care_Calls,Prior_Purchases,Delivery_Status,Delivery_Label,Delivery_Days,Risk_Score,Risk_Score_Value,Return_Risk,Return_Flag,Estimated_Revenue_Loss,Customer_Segment
179,3660,2024-03-05,3,1,C,Ship,Fashion,medium,F,3995,192,2,3,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
180,2485,2024-05-26,5,2,F,Ship,Furniture,medium,M,3440,255,3,5,5,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
181,3690,2023-11-23,11,4,D,Ship,Sports,medium,F,1294,161,18,1,4,7,1,On-Time,3,medium,2,Medium,Yes,24.15,Loyal Customer
182,4840,2024-07-31,7,3,F,Ship,Sports,low,M,1487,157,20,5,4,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
183,2028,2024-02-20,2,1,A,Ship,Grocery,high,F,1940,164,28,2,3,10,1,On-Time,5,medium,2,Medium,Yes,24.6,Loyal Customer
184,4289,2023-04-21,4,2,B,Ship,Electronics,medium,F,1052,162,16,5,3,7,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
185,1502,2023-07-31,7,3,C,Ship,Grocery,low,M,1486,146,50,3,3,2,1,On-Time,6,medium,2,Medium,Yes,21.9,Discount-Driven
186,3814,2024-11-13,11,4,F,Ship,Fashion,medium,M,3001,209,54,2,3,3,1,On-Time,7,medium,2,Medium,Yes,31.35,Discount-Driven
187,1397,2024-07-24,7,3,D,Ship,Fashion,medium,F,1386,134,55,4,5,2,1,On-Time,3,medium,2,Medium,Yes,20.1,Discount-Driven
188,1870,2023-01-30,1,1,F,Ship,Grocery,medium,M,3778,222,5,1,2,2,1,On-Time,4,medium,2,Medium,Yes,33.3,Loyal Customer
189,3842,2023-09-24,9,3,A,Ship,Furniture,low,F,1233,139,27,5,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
190,1392,2024-10-27,10,4,B,Ship,Fashion,low,F,1415,134,42,4,2,3,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
191,1206,2023-12-16,12,4,C,Ship,Grocery,low,M,1092,130,16,5,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
192,2038,2024-05-28,5,2,F,Ship,Electronics,low,F,1596,133,62,5,2,3,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
193,2881,2024-11-11,11,4,D,Ship,Grocery,low,F,1411,140,7,4,2,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
194,4625,2023-08-02,8,3,F,Ship,Grocery,low,M,1968,158,28,2,2,3,1,On-Time,3,medium,2,Medium,Yes,23.7,Loyal Customer
195,3939,2023-09-08,9,3,A,Ship,Beauty,low,F,1736,270,46,2,4,4,1,On-Time,5,medium,2,Medium,Yes,40.5,Discount-Driven
196,2484,2024-06-26,6,2,B,Ship,Fashion,low,F,1030,140,30,5,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
197,4762,2023-11-15,11,4,C,Ship,Furniture,low,M,1339,135,15,2,2,3,1,On-Time,3,medium,2,Medium,Yes,20.25,Loyal Customer
198,4646,2023-07-02,7,3,F,Ship,Furniture,low,F,1568,136,19,3,2,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
199,1863,2023-07-08,7,3,D,Ship,Beauty,medium,F,7640,142,38,3,2,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
200,3790,2024-12-25,12,4,F,Ship,Sports,medium,M,7846,154,38,2,2,3,1,On-Time,4,medium,2,Medium,Yes,23.1,Loyal Customer
201,4312,2023-05-07,5,2,A,Ship,Furniture,low,M,1471,139,9,3,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
202,1563,2023-10-23,10,4,B,Ship,Grocery,low,F,1251,160,43,3,2,3,1,On-Time,4,medium,2,Medium,Yes,24.0,Discount-Driven
203,2020,2023-01-23,1,1,C,Ship,Beauty,low,M,1067,134,58,4,2,3,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
204,1095,2024-06-13,6,2,F,Ship,Electronics,high,M,1883,161,48,3,5,5,1,On-Time,4,medium,2,Medium,Yes,24.15,Discount-Driven
205,2923,2023-03-20,3,1,D,Ship,Fashion,low,M,1602,155,23,5,2,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
206,2757,2024-06-29,6,2,F,Ship,Fashion,medium,F,7588,145,24,3,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
207,3532,2024-04-14,4,2,A,Ship,Fashion,low,M,1477,157,1,2,2,3,1,On-Time,5,medium,2,Medium,Yes,23.55,Loyal Customer
208,4478,2024-09-10,9,3,B,Ship,Grocery,low,M,1691,160,48,2,2,3,1,On-Time,7,medium,2,Medium,Yes,24.0,Discount-Driven
209,3278,2023-11-01,11,4,C,Ship,Electronics,low,M,1498,152,55,4,2,3,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
210,3796,2024-03-23,3,1,F,Ship,Beauty,high,F,1502,148,11,5,2,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
211,2678,2023-07-18,7,3,D,Ship,Beauty,low,F,1522,127,15,1,2,3,1,On-Time,3,medium,2,Medium,Yes,19.05,Loyal Customer
212,4242,2023-07-10,7,3,F,Ship,Fashion,low,F,1113,154,21,5,2,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
213,1540,2023-08-20,8,3,A,Ship,Electronics,low,M,1341,127,44,5,2,3,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
214,2059,2024-07-27,7,3,B,Ship,Electronics,medium,F,7401,160,31,5,2,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
215,3572,2024-07-07,7,3,C,Ship,Electronics,low,F,1219,129,48,4,2,3,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
216,2183,2023-01-24,1,1,F,Ship,Furniture,low,F,1722,158,40,5,2,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
217,4910,2024-11-05,11,4,D,Ship,Furniture,medium,M,3131,185,3,3,4,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
218,2722,2024-04-05,4,2,F,Ship,Fashion,high,F,1293,176,63,4,4,4,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
219,4314,2023-07-02,7,3,A,Ship,Electronics,low,M,1523,148,37,4,3,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
220,4157,2024-03-08,3,1,B,Ship,Sports,low,M,3885,270,60,5,3,3,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
221,2819,2024-08-29,8,3,C,Ship,Electronics,low,M,2381,242,29,4,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
222,3625,2023-03-24,3,1,F,Ship,Beauty,medium,M,1588,150,31,3,4,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
223,3729,2023-04-03,4,2,D,Ship,Beauty,high,M,2061,192,4,2,4,3,1,On-Time,7,medium,2,Medium,Yes,28.8,Loyal Customer
224,3604,2023-10-05,10,4,F,Ship,Fashion,medium,F,1314,116,9,5,4,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
225,2597,2024-09-08,9,3,A,Ship,Sports,medium,F,3331,192,31,4,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
226,4060,2023-03-26,3,1,B,Ship,Electronics,medium,F,2771,255,38,4,5,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
227,3693,2024-07-26,7,3,C,Ship,Sports,medium,M,1496,161,63,3,4,7,1,On-Time,5,medium,2,Medium,Yes,24.15,Discount-Driven
228,1795,2023-07-27,7,3,F,Ship,Fashion,low,F,1393,157,48,2,4,3,1,On-Time,6,medium,2,Medium,Yes,23.55,Discount-Driven
229,2051,2024-10-31,10,4,D,Ship,Beauty,high,M,1375,164,14,2,3,10,1,On-Time,5,medium,2,Medium,Yes,24.6,Loyal Customer
230,2643,2024-08-03,8,3,F,Ship,Beauty,medium,F,1278,162,42,3,3,7,1,On-Time,5,medium,2,Medium,Yes,24.3,Discount-Driven
231,4627,2024-03-19,3,1,A,Ship,Furniture,low,F,1528,146,54,1,3,2,1,On-Time,3,medium,2,Medium,Yes,21.9,Discount-Driven
232,2363,2024-01-05,1,1,B,Ship,Fashion,medium,F,2240,209,60,4,3,3,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
233,4869,2024-10-12,10,4,C,Ship,Fashion,medium,M,1088,134,53,5,5,2,1,On-Time,7,medium,2,Medium,Yes,20.1,Discount-Driven
234,2981,2024-04-20,4,2,F,Ship,Electronics,medium,M,3626,222,58,1,2,2,1,On-Time,3,medium,2,Medium,Yes,33.3,Discount-Driven
235,2354,2024-05-18,5,2,D,Ship,Electronics,low,F,1582,139,39,1,2,3,1,On-Time,3,medium,2,Medium,Yes,20.85,Loyal Customer
236,2663,2023-08-19,8,3,F,Ship,Furniture,low,M,1352,134,38,2,2,3,1,On-Time,6,medium,2,Medium,Yes,20.1,Loyal Customer
237,2529,2023-12-26,12,4,A,Ship,Grocery,low,F,1801,130,48,3,2,3,1,On-Time,4,medium,2,Medium,Yes,19.5,Discount-Driven
238,3038,2024-07-16,7,3,B,Ship,Sports,low,M,1268,133,5,2,2,3,1,On-Time,3,medium,2,Medium,Yes,19.95,Loyal Customer
239,4419,2023-01-19,1,1,C,Ship,Grocery,low,F,1372,140,23,3,2,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
240,2496,2024-11-20,11,4,F,Ship,Grocery,low,M,1515,158,10,3,2,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
241,4302,2023-07-28,7,3,D,Ship,Fashion,low,M,1818,270,65,5,4,4,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
242,3237,2023-05-11,5,2,F,Ship,Sports,low,F,1278,140,33,4,2,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
243,4296,2024-01-19,1,1,A,Ship,Fashion,low,M,1734,135,58,2,2,3,1,On-Time,7,medium,2,Medium,Yes,20.25,Discount-Driven
244,2408,2023-04-02,4,2,B,Ship,Sports,low,M,1958,136,43,4,2,3,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
245,2400,2024-06-26,6,2,C,Ship,Beauty,medium,F,6064,142,8,1,2,3,1,On-Time,6,medium,2,Medium,Yes,21.3,Loyal Customer
246,2306,2023-12-28,12,4,F,Ship,Fashion,medium,F,7684,154,48,4,2,3,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
247,3680,2023-05-04,5,2,D,Ship,Fashion,low,F,1788,139,3,3,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
248,3675,2024-10-09,10,4,F,Road,Fashion,low,F,1030,160,50,4,2,3,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
249,1972,2023-09-30,9,3,A,Road,Furniture,low,F,1530,134,38,2,2,3,1,On-Time,6,medium,2,Medium,Yes,20.1,Loyal Customer
250,2768,2023-12-21,12,4,B,Road,Fashion,high,F,1511,161,54,5,5,5,1,On-Time,5,medium,2,Medium,Yes,24.15,Discount-Driven
251,2282,2023-04-10,4,2,C,Road,Electronics,low,F,1639,155,45,3,2,3,1,On-Time,7,medium,2,Medium,Yes,23.25,Discount-Driven
252,4430,2024-09-07,9,3,F,Road,Electronics,medium,F,6102,145,5,2,2,3,1,On-Time,6,medium,2,Medium,Yes,21.75,Loyal Customer
253,1709,2023-10-28,10,4,D,Road,Sports,low,M,1930,157,58,1,2,3,1,On-Time,4,medium,2,Medium,Yes,23.55,Discount-Driven
254,2479,2024-08-31,8,3,F,Road,Beauty,low,F,1399,160,19,5,2,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
255,2434,2023-07-22,7,3,A,Road,Furniture,low,F,1800,152,61,2,2,3,1,On-Time,3,medium,2,Medium,Yes,22.8,Discount-Driven
256,1648,2023-01-21,1,1,B,Road,Sports,high,F,1349,148,35,2,2,3,1,On-Time,3,medium,2,Medium,Yes,22.2,Loyal Customer
257,1317,2023-07-17,7,3,C,Road,Electronics,low,M,1128,127,13,2,2,3,1,On-Time,3,medium,2,Medium,Yes,19.05,Loyal Customer
258,4748,2023-04-22,4,2,F,Road,Furniture,medium,F,6614,129,22,2,2,3,1,On-Time,6,medium,2,Medium,Yes,19.35,Loyal Customer
259,4296,2023-05-29,5,2,D,Road,Furniture,low,F,1245,158,13,3,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
260,4890,2024-01-16,1,1,F,Road,Beauty,low,M,1920,147,5,4,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
261,2257,2023-07-02,7,3,A,Road,Furniture,low,F,1621,159,49,5,2,3,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
262,1683,2023-12-03,12,4,B,Road,Fashion,low,F,1930,151,23,3,2,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
263,1663,2023-12-04,12,4,C,Road,Furniture,low,F,1089,294,52,1,3,4,1,On-Time,6,medium,2,Medium,Yes,44.1,Discount-Driven
264,2998,2023-10-27,10,4,F,Road,Beauty,medium,M,1446,226,45,2,3,2,1,On-Time,3,medium,2,Medium,Yes,33.9,Discount-Driven
265,4898,2024-08-23,8,3,D,Road,Sports,high,M,1813,271,9,3,5,5,1,On-Time,5,medium,2,Medium,Yes,40.65,Loyal Customer
266,4445,2023-08-10,8,3,F,Road,Beauty,medium,F,1856,203,61,2,7,5,1,On-Time,4,high,3,High,Yes,30.45,High-Return Customer
267,4743,2024-02-13,2,1,A,Road,Beauty,low,F,1648,264,10,3,2,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
268,2631,2024-11-19,11,4,B,Road,Electronics,medium,M,2211,258,36,1,4,3,1,On-Time,6,medium,2,Medium,Yes,38.7,Loyal Customer
269,2495,2023-04-28,4,2,C,Road,Fashion,low,F,3078,241,21,5,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
270,4304,2023-06-23,6,2,F,Flight,Electronics,medium,M,2056,208,23,5,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
271,4763,2023-08-07,8,3,D,Flight,Sports,medium,F,3054,209,12,2,3,5,1,On-Time,4,medium,2,Medium,Yes,31.35,Loyal Customer
272,2136,2024-01-11,1,1,F,Flight,Grocery,medium,F,2707,182,23,1,5,2,1,On-Time,4,medium,2,Medium,Yes,27.3,Loyal Customer
273,2853,2024-12-30,12,4,A,Flight,Sports,medium,F,1087,148,43,5,4,2,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
274,2520,2023-11-15,11,4,B,Flight,Fashion,medium,F,3199,183,52,3,2,2,1,On-Time,3,medium,2,Medium,Yes,27.45,Discount-Driven
275,3489,2024-08-11,8,3,C,Flight,Furniture,medium,M,2717,229,22,5,3,6,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
276,1563,2023-03-29,3,1,F,Flight,Beauty,low,F,1692,115,26,5,5,5,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
277,2291,2023-03-19,3,1,D,Flight,Grocery,low,F,1962,136,65,2,4,3,1,On-Time,3,medium,2,Medium,Yes,20.4,Discount-Driven
278,4581,2024-03-16,3,1,F,Flight,Fashion,low,M,3307,212,21,4,4,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
279,4878,2023-07-20,7,3,A,Flight,Electronics,low,F,1304,171,24,3,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
280,4457,2024-07-29,7,3,B,Flight,Beauty,low,M,1925,151,60,1,3,2,1,On-Time,4,medium,2,Medium,Yes,22.65,Discount-Driven
281,4458,2024-02-19,2,1,C,Flight,Sports,medium,M,3062,205,39,1,3,3,1,On-Time,6,medium,2,Medium,Yes,30.75,Loyal Customer
282,4184,2023-01-04,1,1,F,Flight,Electronics,medium,M,1132,147,23,4,5,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
283,2636,2023-03-24,3,1,D,Flight,Fashion,low,F,1712,155,29,3,3,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
284,4696,2024-12-05,12,4,F,Flight,Fashion,low,F,1150,165,20,4,5,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
285,3999,2024-05-07,5,2,A,Flight,Sports,low,F,3249,230,32,5,5,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
286,4152,2023-01-06,1,1,B,Flight,Grocery,medium,M,2309,181,13,4,2,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
287,1698,2024-12-05,12,4,C,Flight,Sports,low,F,3308,234,55,3,5,2,1,On-Time,4,medium,2,Medium,Yes,35.1,Discount-Driven
288,3160,2024-12-29,12,4,F,Flight,Furniture,low,M,1977,149,34,4,4,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
289,1001,2023-12-13,12,4,D,Flight,Electronics,low,M,1561,156,44,5,5,2,1,On-Time,5,medium,2,Medium,Yes,23.4,Discount-Driven
290,1641,2024-06-17,6,2,F,Flight,Grocery,medium,F,1858,172,59,2,4,3,1,On-Time,4,medium,2,Medium,Yes,25.8,Discount-Driven
291,3267,2024-10-18,10,4,A,Flight,Beauty,low,M,3279,270,12,4,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
292,2589,2024-03-26,3,1,B,Ship,Furniture,medium,M,3807,206,23,1,4,3,1,On-Time,3,medium,2,Medium,Yes,30.9,Loyal Customer
293,1854,2023-05-25,5,2,C,Ship,Grocery,medium,M,3106,211,40,3,4,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
294,2759,2023-01-02,1,1,F,Ship,Electronics,low,M,1090,136,62,2,3,4,1,On-Time,7,medium,2,Medium,Yes,20.4,Discount-Driven
295,4296,2023-10-15,10,4,D,Ship,Fashion,high,F,3981,186,52,1,5,2,1,On-Time,6,high,3,High,Yes,27.9,High-Return Customer
296,3432,2023-08-13,8,3,F,Ship,Beauty,medium,M,3398,202,62,1,3,2,1,On-Time,4,medium,2,Medium,Yes,30.3,Discount-Driven
297,4474,2024-03-12,3,1,A,Ship,Sports,medium,F,3646,183,12,2,4,3,1,On-Time,6,medium,2,Medium,Yes,27.45,Loyal Customer
298,2661,2023-08-02,8,3,B,Ship,Electronics,low,M,2861,232,36,4,4,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
299,2153,2023-06-15,6,2,C,Ship,Furniture,medium,M,1129,147,52,2,4,4,1,On-Time,3,medium,2,Medium,Yes,22.05,Discount-Driven
300,2076,2024-01-08,1,1,F,Ship,Furniture,medium,M,1531,136,20,3,4,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
301,2707,2024-10-14,10,4,D,Ship,Fashion,low,F,1446,127,43,3,5,3,1,On-Time,5,medium,2,Medium,Yes,19.05,Discount-Driven
302,3777,2024-05-21,5,2,F,Ship,Fashion,medium,M,3695,202,35,5,4,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
303,2695,2024-07-29,7,3,A,Ship,Beauty,low,M,3671,241,57,4,3,2,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
304,2733,2023-11-29,11,4,B,Ship,Sports,medium,M,3833,222,55,3,4,2,1,On-Time,7,medium,2,Medium,Yes,33.3,Discount-Driven
305,2439,2023-07-31,7,3,C,Ship,Beauty,medium,F,2777,183,12,2,3,4,1,On-Time,5,medium,2,Medium,Yes,27.45,Loyal Customer
306,3294,2023-10-16,10,4,F,Ship,Fashion,medium,F,3769,249,36,4,4,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
307,1835,2024-09-01,9,3,D,Ship,Fashion,high,M,3838,243,59,1,3,4,1,On-Time,3,medium,2,Medium,Yes,36.45,Discount-Driven
308,4510,2023-06-15,6,2,F,Ship,Furniture,medium,M,1257,163,9,3,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
309,1202,2023-05-06,5,2,A,Ship,Fashion,high,M,1596,165,11,2,4,2,1,On-Time,6,medium,2,Medium,Yes,24.75,Loyal Customer
310,4255,2023-06-06,6,2,B,Ship,Grocery,medium,F,3089,266,53,5,5,3,1,On-Time,5,medium,2,Medium,Yes,39.9,Discount-Driven
311,1122,2024-07-26,7,3,C,Ship,Electronics,medium,M,3909,193,48,4,3,2,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
312,1400,2023-02-01,2,1,F,Ship,Fashion,low,F,1136,154,56,2,3,3,1,On-Time,6,medium,2,Medium,Yes,23.1,Discount-Driven
313,1766,2023-10-01,10,4,D,Ship,Beauty,medium,M,1046,140,51,3,3,3,1,On-Time,6,medium,2,Medium,Yes,21.0,Discount-Driven
314,1293,2023-10-28,10,4,F,Ship,Sports,medium,M,3705,272,38,3,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
315,3327,2023-01-21,1,1,A,Ship,Sports,medium,M,1654,143,20,2,4,6,1,On-Time,6,medium,2,Medium,Yes,21.45,Loyal Customer
316,4908,2024-06-07,6,2,B,Ship,Sports,low,F,1805,138,30,2,4,3,1,On-Time,3,medium,2,Medium,Yes,20.7,Loyal Customer
317,3931,2024-09-06,9,3,C,Ship,Grocery,high,M,3358,238,17,2,4,2,1,On-Time,5,medium,2,Medium,Yes,35.7,Loyal Customer
318,4681,2023-10-03,10,4,F,Ship,Beauty,medium,F,2373,273,31,5,4,4,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
319,1197,2023-01-07,1,1,D,Ship,Grocery,medium,M,2551,200,27,1,3,2,1,On-Time,4,medium,2,Medium,Yes,30.0,Loyal Customer
320,4029,2024-03-30,3,1,F,Ship,Fashion,low,M,2381,213,39,5,4,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
321,2930,2023-05-10,5,2,A,Ship,Electronics,medium,F,2701,224,15,4,3,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
322,4582,2023-10-26,10,4,B,Ship,Sports,medium,M,1672,141,12,5,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
323,3799,2023-04-07,4,2,C,Ship,Beauty,low,M,1040,150,46,3,3,3,1,On-Time,5,medium,2,Medium,Yes,22.5,Discount-Driven
324,3191,2023-10-04,10,4,F,Ship,Sports,low,M,2818,192,33,1,3,2,1,On-Time,5,medium,2,Medium,Yes,28.8,Loyal Customer
325,1608,2023-10-12,10,4,D,Ship,Grocery,medium,F,3440,279,24,1,5,4,1,On-Time,5,medium,2,Medium,Yes,41.85,Loyal Customer
326,4272,2023-06-22,6,2,F,Ship,Furniture,medium,M,3748,246,30,4,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
327,2147,2023-11-28,11,4,A,Ship,Fashion,medium,M,1587,173,52,4,3,3,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
328,1186,2023-07-24,7,3,B,Ship,Electronics,medium,F,2358,233,59,4,4,4,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
329,4397,2023-04-13,4,2,C,Ship,Fashion,medium,M,2423,274,24,1,5,2,1,On-Time,6,medium,2,Medium,Yes,41.1,Loyal Customer
330,3511,2024-09-16,9,3,F,Ship,Furniture,medium,F,2782,243,41,5,4,4,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
331,4420,2023-12-26,12,4,D,Ship,Electronics,medium,F,3427,197,56,4,3,3,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
332,2794,2023-05-11,5,2,F,Ship,Furniture,high,F,1072,140,46,3,4,3,1,On-Time,4,medium,2,Medium,Yes,21.0,Discount-Driven
333,1659,2023-02-08,2,1,A,Ship,Fashion,medium,F,2585,215,22,5,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
334,3811,2023-11-03,11,4,B,Ship,Grocery,medium,M,3710,211,8,4,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
335,4002,2024-06-03,6,2,C,Ship,Fashion,low,M,2854,220,33,2,4,5,1,On-Time,4,medium,2,Medium,Yes,33.0,Loyal Customer
336,2955,2023-02-15,2,1,F,Ship,Fashion,low,M,2026,194,64,1,3,4,1,On-Time,4,medium,2,Medium,Yes,29.1,Discount-Driven
337,3450,2023-07-13,7,3,D,Ship,Fashion,medium,F,3599,262,58,1,5,3,1,On-Time,6,high,3,High,Yes,39.3,High-Return Customer
338,2369,2024-06-01,6,2,F,Ship,Beauty,low,F,3147,201,1,4,4,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
339,2986,2024-07-23,7,3,A,Ship,Furniture,medium,M,2989,261,15,5,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
340,2534,2023-06-18,6,2,B,Ship,Furniture,low,F,3425,191,60,4,4,6,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
341,1146,2023-05-02,5,2,C,Ship,Sports,medium,F,3775,255,53,5,2,5,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
342,4219,2023-09-06,9,3,F,Ship,Furniture,high,M,1698,169,30,2,3,2,1,On-Time,7,medium,2,Medium,Yes,25.35,Loyal Customer
343,3911,2023-07-26,7,3,D,Ship,Sports,medium,M,1918,162,64,5,4,2,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
344,2734,2023-04-25,4,2,F,Ship,Beauty,low,F,2750,248,62,5,2,6,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
345,2843,2023-08-27,8,3,A,Ship,Grocery,low,F,2222,197,2,3,5,4,1,On-Time,4,medium,2,Medium,Yes,29.55,Loyal Customer
346,1488,2024-07-19,7,3,B,Ship,Sports,low,M,2882,264,6,1,5,3,1,On-Time,6,medium,2,Medium,Yes,39.6,Loyal Customer
347,3976,2023-03-17,3,1,C,Ship,Fashion,medium,F,2791,260,55,5,5,2,1,On-Time,7,medium,2,Medium,Yes,39.0,Discount-Driven
348,2959,2023-06-18,6,2,F,Ship,Grocery,medium,F,2259,186,58,3,5,2,1,On-Time,6,medium,2,Medium,Yes,27.9,Discount-Driven
349,2663,2023-02-17,2,1,D,Ship,Beauty,low,F,2551,233,44,5,4,4,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
350,3598,2023-03-11,3,1,F,Ship,Furniture,low,M,1954,161,47,1,5,3,1,On-Time,7,high,3,High,Yes,24.15,High-Return Customer
351,3385,2024-05-22,5,2,A,Ship,Sports,low,F,2409,188,13,5,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
352,3919,2023-06-04,6,2,B,Ship,Fashion,medium,F,1695,171,22,5,5,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
353,1640,2024-07-12,7,3,C,Ship,Electronics,medium,M,2481,267,15,2,2,3,1,On-Time,4,medium,2,Medium,Yes,40.05,Loyal Customer
354,2802,2024-04-05,4,2,F,Ship,Electronics,high,M,2956,255,47,3,4,2,1,On-Time,4,medium,2,Medium,Yes,38.25,Discount-Driven
355,3520,2024-01-08,1,1,D,Ship,Grocery,low,F,1303,132,56,2,3,3,1,On-Time,5,medium,2,Medium,Yes,19.8,Discount-Driven
356,2969,2023-07-21,7,3,F,Ship,Furniture,low,F,3157,266,31,1,5,3,1,On-Time,5,medium,2,Medium,Yes,39.9,Loyal Customer
357,3198,2024-10-15,10,4,A,Ship,Electronics,low,M,2774,198,25,4,3,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
358,2438,2023-11-13,11,4,B,Ship,Grocery,medium,F,3127,247,62,3,2,2,1,On-Time,4,medium,2,Medium,Yes,37.05,Discount-Driven
359,4369,2024-03-26,3,1,C,Ship,Beauty,medium,F,1291,140,65,1,3,3,1,On-Time,3,medium,2,Medium,Yes,21.0,Discount-Driven
